lon,lat,dist_shore_km,Water_land
-123.5,37.8333,45.522,Fully in water
-123.5833,37.8333,52.327,Fully in water
-123.5,37.5833,62.024,Fully in water
-123.5833,37.5833,67.213,Fully in water
-123.5,37.5,69.126,Fully in water
-123.5833,37.5,73.823,Fully in water
-123.5,37.0833,97.425,Fully in water
-123.5833,37.0833,104.713,Fully in water
-123.5,37,99.516,Fully in water
-123.5833,37,106.684,Fully in water
-123.5,36.9167,102.052,Fully in water
-123.5833,36.9167,109.135,Fully in water
-123.5,36.5,124.093,Fully in water
-123.5833,36.5,130.065,Fully in water
-123.5,36.4167,129.524,Fully in water
-123.5833,36.4167,135.579,Fully in water
-123.5,36.1667,143.876,Fully in water
-123.5833,36.1667,150.982,Fully in water
-123.5,35.9167,150.022,Fully in water
-123.5833,35.9167,157.22,Fully in water
-123.5,35.8333,153.017,Fully in water
-123.5833,35.8333,160.088,Fully in water
-123.5,35.5833,164.801,Fully in water
-123.5833,35.5833,171.413,Fully in water
-123.5,35.3333,180.087,Fully in water
-123.5833,35.3333,186.175,Fully in water
-123.5,35.25,185.823,Fully in water
-123.5833,35.25,191.736,Fully in water
-123.5,34.8333,217.719,Fully in water
-123.5833,34.8333,223.023,Fully in water
-123.5,34.75,223.968,Fully in water
-123.5833,34.75,229.678,Fully in water
-123.5,34.6667,229.361,Fully in water
-123.5833,34.6667,235.533,Fully in water
-123.5,34.25,255.997,Fully in water
-123.5833,34.25,262.051,Fully in water
-123.5,34.1667,261.842,Fully in water
-123.5833,34.1667,267.771,Fully in water
-123.5,34.0833,267.682,Fully in water
-123.5833,34.0833,273.682,Fully in water
-123.5,33.6667,281.396,Fully in water
-123.5833,33.6667,288.584,Fully in water
-123.5,33.5833,284.959,Fully in water
-123.5833,33.5833,292.067,Fully in water
-123.5,33.5,288.353,Fully in water
-123.5833,33.5,295.796,Fully in water
-123.5,33.1667,298.607,Fully in water
-123.5833,33.1667,305.943,Fully in water
-123.5,33.0833,301.824,Fully in water
-123.5833,33.0833,309.09,Fully in water
-123.5,33,305.287,Fully in water
-123.5833,33,312.479,Fully in water
-123.5,32.5833,325.993,Fully in water
-123.5833,32.5833,332.769,Fully in water
-123.5,32.5,330.753,Fully in water
-123.5833,32.5,337.44,Fully in water
-123.5,32.4167,335.7,Fully in water
-123.5833,32.4167,342.297,Fully in water
-123.5833,32,369.088,Fully in water
-123.5833,31.9167,374.899,Fully in water
-123.5833,31.8333,380.845,Fully in water
-123.5833,31.75,386.92,Fully in water
-123.5833,31.6667,393.119,Fully in water
-123.5833,31.5833,399.434,Fully in water
-123.5,31.5,400.256,Fully in water
-123.5833,31.5,405.862,Fully in water
-123.5833,31.4167,412.396,Fully in water
-123.5833,31.3333,419.032,Fully in water
-123.5833,31.25,425.765,Fully in water
-123.5833,31.1667,432.59,Fully in water
-123.5833,31.0833,439.503,Fully in water
-123.5833,31,446.5,Fully in water
-123.4167,38.6667,0.05,Shore - partially on Land
-123.4167,38.5833,4.593,Shore - partially on Land
-123.4167,38.5,10.192,Fully in water
-123.4167,38.4167,17.463,Fully in water
-123.4167,38.3333,24.239,Fully in water
-123.4167,38.25,30.467,Fully in water
-123.4167,38.1667,34.069,Fully in water
-123.4167,38.0833,35.611,Fully in water
-123.4167,38,34.399,Fully in water
-123.4167,37.9167,35.54,Fully in water
-123.4167,37.8333,38.909,Fully in water
-123.4167,37.75,43.994,Fully in water
-123.4167,37.6667,50.242,Fully in water
-123.4167,37.5833,57.307,Fully in water
-123.4167,37.5,64.923,Fully in water
-123.4167,37.4167,72.913,Fully in water
-123.4167,37.3333,81.171,Fully in water
-123.4167,37.25,85.041,Fully in water
-123.4167,37.1667,88.74,Fully in water
-123.4167,37.0833,90.156,Fully in water
-123.4167,37,92.361,Fully in water
-123.4167,36.9167,95.019,Fully in water
-123.4167,36.8333,98.476,Fully in water
-123.4167,36.75,102.65,Fully in water
-123.4167,36.6667,107.323,Fully in water
-123.4167,36.5833,112.559,Fully in water
-123.4167,36.5,118.04,Fully in water
-123.4167,36.4167,123.62,Fully in water
-123.4167,36.3333,129.619,Fully in water
-123.4167,36.25,133.926,Fully in water
-123.4167,36.1667,136.806,Fully in water
-123.4167,36.0833,138.235,Fully in water
-123.4167,36,140.259,Fully in water
-123.4167,35.9167,142.854,Fully in water
-123.4167,35.8333,145.99,Fully in water
-123.4167,35.75,149.632,Fully in water
-123.4167,35.6667,153.74,Fully in water
-123.4167,35.5833,158.27,Fully in water
-123.4167,35.5,163.198,Fully in water
-123.4167,35.4167,168.489,Fully in water
-123.4167,35.3333,174.111,Fully in water
-123.4167,35.25,180.032,Fully in water
-123.4167,35.1667,186.224,Fully in water
-123.4167,35.0833,192.66,Fully in water
-123.4167,35,199.186,Fully in water
-123.4167,34.9167,205.769,Fully in water
-123.4167,34.8333,212.454,Fully in water
-123.4167,34.75,217.739,Fully in water
-123.4167,34.6667,223.277,Fully in water
-123.4167,34.5833,228.304,Fully in water
-123.4167,34.5,233.377,Fully in water
-123.4167,34.4167,238.7,Fully in water
-123.4167,34.3333,244.254,Fully in water
-123.4167,34.25,250.027,Fully in water
-123.4167,34.1667,256.003,Fully in water
-123.4167,34.0833,260.181,Fully in water
-123.4167,34,262.402,Fully in water
-123.4167,33.9167,264.926,Fully in water
-123.4167,33.8333,267.746,Fully in water
-123.4167,33.75,270.852,Fully in water
-123.4167,33.6667,274.234,Fully in water
-123.4167,33.5833,277.881,Fully in water
-123.4167,33.5,280.8,Fully in water
-123.4167,33.4167,283.007,Fully in water
-123.4167,33.3333,285.497,Fully in water
-123.4167,33.25,288.261,Fully in water
-123.4167,33.1667,291.292,Fully in water
-123.4167,33.0833,294.582,Fully in water
-123.4167,33,298.122,Fully in water
-123.4167,32.9167,301.903,Fully in water
-123.4167,32.8333,305.917,Fully in water
-123.4167,32.75,310.154,Fully in water
-123.4167,32.6667,314.605,Fully in water
-123.4167,32.5833,319.261,Fully in water
-123.4167,32.5,324.114,Fully in water
-123.4167,32.4167,329.155,Fully in water
-123.4167,32.3333,334.372,Fully in water
-123.4167,32.25,339.761,Fully in water
-123.4167,32.1667,345.312,Fully in water
-123.4167,32.0833,351.019,Fully in water
-123.4167,32,356.874,Fully in water
-123.5,32,362.949,Fully in water
-123.4167,31.9167,362.869,Fully in water
-123.5,31.9167,368.851,Fully in water
-123.4167,31.8333,368.998,Fully in water
-123.5,31.8333,374.887,Fully in water
-123.4167,31.75,375.254,Fully in water
-123.5,31.75,381.052,Fully in water
-123.4167,31.6667,381.631,Fully in water
-123.5,31.6667,387.339,Fully in water
-123.4167,31.5833,388.124,Fully in water
-123.5,31.5833,393.742,Fully in water
-123.4167,31.5,394.725,Fully in water
-123.4167,31.4167,401.431,Fully in water
-123.5,31.4167,406.875,Fully in water
-123.4167,31.3333,408.235,Fully in water
-123.5,31.3333,413.595,Fully in water
-123.4167,31.25,415.133,Fully in water
-123.5,31.25,420.41,Fully in water
-123.4167,31.1667,422.12,Fully in water
-123.5,31.1667,427.316,Fully in water
-123.4167,31.0833,429.193,Fully in water
-123.5,31.0833,434.308,Fully in water
-123.4167,31,436.346,Fully in water
-123.5,31,441.383,Fully in water
-123.3333,38.5833,0.537,Shore - partially on Land
-123.3333,38.5,5.705,Fully in water
-123.3333,38.4167,12.491,Fully in water
-123.3333,38.3333,20.779,Fully in water
-123.3333,38.25,23.501,Fully in water
-123.3333,38.1667,27.745,Fully in water
-123.3333,38.0833,28.6,Fully in water
-123.3333,38,27.079,Fully in water
-123.3333,37.9167,28.506,Fully in water
-123.3333,37.8333,32.602,Fully in water
-123.3333,37.75,38.489,Fully in water
-123.3333,37.6667,45.493,Fully in water
-123.3333,37.5833,53.186,Fully in water
-123.3333,37.5,61.307,Fully in water
-123.3333,37.4167,69.709,Fully in water
-123.3333,37.3333,75.066,Fully in water
-123.3333,37.25,78.184,Fully in water
-123.3333,37.1667,81.384,Fully in water
-123.3333,37.0833,82.911,Fully in water
-123.3333,37,85.181,Fully in water
-123.3333,36.9167,88.047,Fully in water
-123.3333,36.8333,91.76,Fully in water
-123.3333,36.75,96.153,Fully in water
-123.3333,36.6667,101.116,Fully in water
-123.3333,36.5833,106.651,Fully in water
-123.3333,36.5,112.032,Fully in water
-123.3333,36.4167,117.89,Fully in water
-123.3333,36.3333,124.16,Fully in water
-123.3333,36.25,126.753,Fully in water
-123.3333,36.1667,129.368,Fully in water
-123.3333,36.0833,130.869,Fully in water
-123.3333,36,132.997,Fully in water
-123.3333,35.9167,135.724,Fully in water
-123.3333,35.8333,139.012,Fully in water
-123.3333,35.75,142.825,Fully in water
-123.3333,35.6667,147.109,Fully in water
-123.3333,35.5833,151.83,Fully in water
-123.3333,35.5,156.953,Fully in water
-123.3333,35.4167,162.442,Fully in water
-123.3333,35.3333,168.26,Fully in water
-123.3333,35.25,174.373,Fully in water
-123.3333,35.1667,180.753,Fully in water
-123.3333,35.0833,187.288,Fully in water
-123.3333,35,193.829,Fully in water
-123.3333,34.9167,200.583,Fully in water
-123.3333,34.8333,206.167,Fully in water
-123.3333,34.75,211.598,Fully in water
-123.3333,34.6667,216.936,Fully in water
-123.3333,34.5833,221.879,Fully in water
-123.3333,34.5,227.09,Fully in water
-123.3333,34.4167,232.548,Fully in water
-123.3333,34.3333,238.239,Fully in water
-123.3333,34.25,244.148,Fully in water
-123.3333,34.1667,250.259,Fully in water
-123.3333,34.0833,252.689,Fully in water
-123.3333,34,254.968,Fully in water
-123.3333,33.9167,257.558,Fully in water
-123.3333,33.8333,260.451,Fully in water
-123.3333,33.75,263.635,Fully in water
-123.3333,33.6667,267.102,Fully in water
-123.3333,33.5833,270.838,Fully in water
-123.3333,33.5,273.257,Fully in water
-123.3333,33.4167,275.517,Fully in water
-123.3333,33.3333,278.067,Fully in water
-123.3333,33.25,280.897,Fully in water
-123.3333,33.1667,284,Fully in water
-123.3333,33.0833,287.366,Fully in water
-123.3333,33,290.987,Fully in water
-123.3333,32.9167,294.853,Fully in water
-123.3333,32.8333,298.954,Fully in water
-123.3333,32.75,303.282,Fully in water
-123.3333,32.6667,307.826,Fully in water
-123.3333,32.5833,312.577,Fully in water
-123.3333,32.5,317.526,Fully in water
-123.3333,32.4167,322.662,Fully in water
-123.3333,32.3333,327.977,Fully in water
-123.3333,32.25,333.463,Fully in water
-123.3333,32.1667,339.112,Fully in water
-123.3333,32.0833,344.915,Fully in water
-123.3333,32,350.866,Fully in water
-123.3333,31.9167,356.957,Fully in water
-123.3333,31.8333,363.18,Fully in water
-123.3333,31.75,369.53,Fully in water
-123.3333,31.6667,375.999,Fully in water
-123.3333,31.5833,382.582,Fully in water
-123.3333,31.5,389.272,Fully in water
-123.3333,31.4167,396.065,Fully in water
-123.3333,31.3333,402.955,Fully in water
-123.3333,31.25,409.937,Fully in water
-123.3333,31.1667,417.007,Fully in water
-123.3333,31.0833,424.16,Fully in water
-123.3333,31,431.392,Fully in water
-123.25,38.5,1.217,Shore - partially on Land
-123.25,38.4167,9.281,Fully in water
-123.25,38.3333,14.756,Fully in water
-123.25,38.25,16.812,Fully in water
-123.25,38.1667,21.94,Fully in water
-123.25,38.0833,21.784,Fully in water
-123.25,38,19.76,Fully in water
-123.25,37.9167,21.665,Fully in water
-123.25,37.8333,26.796,Fully in water
-123.25,37.75,33.686,Fully in water
-123.25,37.6667,41.501,Fully in water
-123.25,37.5833,49.806,Fully in water
-123.25,37.5,58.395,Fully in water
-123.25,37.4167,65.726,Fully in water
-123.25,37.3333,68.012,Fully in water
-123.25,37.25,71.432,Fully in water
-123.25,37.1667,74.036,Fully in water
-123.25,37.0833,75.682,Fully in water
-123.25,37,78.043,Fully in water
-123.25,36.9167,81.154,Fully in water
-123.25,36.8333,85.161,Fully in water
-123.25,36.75,89.794,Fully in water
-123.25,36.6667,95.083,Fully in water
-123.25,36.5833,100.522,Fully in water
-123.25,36.5,106.204,Fully in water
-123.25,36.4167,112.36,Fully in water
-123.25,36.3333,117.059,Fully in water
-123.25,36.25,119.618,Fully in water
-123.25,36.1667,121.934,Fully in water
-123.25,36.0833,123.518,Fully in water
-123.25,36,125.763,Fully in water
-123.25,35.9167,128.635,Fully in water
-123.25,35.8333,132.093,Fully in water
-123.25,35.75,136.092,Fully in water
-123.25,35.6667,140.567,Fully in water
-123.25,35.5833,145.493,Fully in water
-123.25,35.5,150.826,Fully in water
-123.25,35.4167,156.523,Fully in water
-123.25,35.3333,162.547,Fully in water
-123.25,35.25,168.862,Fully in water
-123.25,35.1667,175.406,Fully in water
-123.25,35.0833,181.899,Fully in water
-123.25,35,188.622,Fully in water
-123.25,34.9167,194.652,Fully in water
-123.25,34.8333,199.964,Fully in water
-123.25,34.75,205.553,Fully in water
-123.25,34.6667,210.445,Fully in water
-123.25,34.5833,215.53,Fully in water
-123.25,34.5,220.882,Fully in water
-123.25,34.4167,226.484,Fully in water
-123.25,34.3333,232.318,Fully in water
-123.25,34.25,238.368,Fully in water
-123.25,34.1667,243.197,Fully in water
-123.25,34.0833,245.209,Fully in water
-123.25,34,247.549,Fully in water
-123.25,33.9167,250.208,Fully in water
-123.25,33.8333,253.178,Fully in water
-123.25,33.75,256.446,Fully in water
-123.25,33.6667,260,Fully in water
-123.25,33.5833,263.71,Fully in water
-123.25,33.5,265.724,Fully in water
-123.25,33.4167,268.04,Fully in water
-123.25,33.3333,270.653,Fully in water
-123.25,33.25,273.553,Fully in water
-123.25,33.1667,276.731,Fully in water
-123.25,33.0833,280.178,Fully in water
-123.25,33,283.883,Fully in water
-123.25,32.9167,287.838,Fully in water
-123.25,32.8333,292.031,Fully in water
-123.25,32.75,296.454,Fully in water
-123.25,32.6667,301.094,Fully in water
-123.25,32.5833,305.944,Fully in water
-123.25,32.5,310.992,Fully in water
-123.25,32.4167,316.227,Fully in water
-123.25,32.3333,321.642,Fully in water
-123.25,32.25,327.228,Fully in water
-123.25,32.1667,332.977,Fully in water
-123.25,32.0833,338.88,Fully in water
-123.25,32,344.93,Fully in water
-123.25,31.9167,351.118,Fully in water
-123.25,31.8333,357.438,Fully in water
-123.25,31.75,363.882,Fully in water
-123.25,31.6667,370.445,Fully in water
-123.25,31.5833,377.119,Fully in water
-123.25,31.5,383.9,Fully in water
-123.25,31.4167,390.782,Fully in water
-123.25,31.3333,397.759,Fully in water
-123.25,31.25,404.826,Fully in water
-123.25,31.1667,411.979,Fully in water
-123.25,31.0833,419.213,Fully in water
-123.25,31,426.525,Fully in water
-123.1667,38.5,2.417,Shore - partially on Land
-123.1667,38.4167,4.124,Shore - partially on Land
-123.1667,38.3333,7.594,Fully in water
-123.1667,38.25,10.465,Fully in water
-123.1667,38.1667,16.822,Fully in water
-123.1667,38.0833,15.433,Fully in water
-123.1667,38,12.441,Fully in water
-123.1667,37.9167,15.278,Fully in water
-123.1667,37.8333,21.891,Fully in water
-123.1667,37.75,29.92,Fully in water
-123.1667,37.6667,38.499,Fully in water
-123.1667,37.5833,47.331,Fully in water
-123.1667,37.5,56.296,Fully in water
-123.1667,37.4167,58.486,Fully in water
-123.1667,37.3333,61.036,Fully in water
-123.1667,37.25,64.769,Fully in water
-123.1667,37.1667,66.699,Fully in water
-123.1667,37.0833,68.481,Fully in water
-123.1667,37,70.961,Fully in water
-123.1667,36.9167,74.361,Fully in water
-123.1667,36.8333,78.647,Fully in water
-123.1667,36.75,83.612,Fully in water
-123.1667,36.6667,89.119,Fully in water
-123.1667,36.5833,94.577,Fully in water
-123.1667,36.5,100.588,Fully in water
-123.1667,36.4167,107.062,Fully in water
-123.1667,36.3333,109.81,Fully in water
-123.1667,36.25,112.526,Fully in water
-123.1667,36.1667,114.509,Fully in water
-123.1667,36.0833,116.186,Fully in water
-123.1667,36,118.562,Fully in water
-123.1667,35.9167,121.596,Fully in water
-123.1667,35.8333,125.241,Fully in water
-123.1667,35.75,129.436,Fully in water
-123.1667,35.6667,134.127,Fully in water
-123.1667,35.5833,139.274,Fully in water
-123.1667,35.5,144.83,Fully in water
-123.1667,35.4167,150.748,Fully in water
-123.1667,35.3333,156.987,Fully in water
-123.1667,35.25,163.511,Fully in water
-123.1667,35.1667,169.982,Fully in water
-123.1667,35.0833,176.669,Fully in water
-123.1667,35,183.198,Fully in water
-123.1667,34.9167,188.384,Fully in water
-123.1667,34.8333,193.859,Fully in water
-123.1667,34.75,199.087,Fully in water
-123.1667,34.6667,204.03,Fully in water
-123.1667,34.5833,209.263,Fully in water
-123.1667,34.5,214.764,Fully in water
-123.1667,34.4167,220.515,Fully in water
-123.1667,34.3333,226.497,Fully in water
-123.1667,34.25,232.692,Fully in water
-123.1667,34.1667,235.673,Fully in water
-123.1667,34.0833,237.74,Fully in water
-123.1667,34,240.145,Fully in water
-123.1667,33.9167,242.879,Fully in water
-123.1667,33.8333,245.929,Fully in water
-123.1667,33.75,249.285,Fully in water
-123.1667,33.6667,252.933,Fully in water
-123.1667,33.5833,256.136,Fully in water
-123.1667,33.5,258.201,Fully in water
-123.1667,33.4167,260.578,Fully in water
-123.1667,33.3333,263.257,Fully in water
-123.1667,33.25,266.23,Fully in water
-123.1667,33.1667,269.488,Fully in water
-123.1667,33.0833,273.019,Fully in water
-123.1667,33,276.814,Fully in water
-123.1667,32.9167,280.862,Fully in water
-123.1667,32.8333,285.151,Fully in water
-123.1667,32.75,289.672,Fully in water
-123.1667,32.6667,294.413,Fully in water
-123.1667,32.5833,299.364,Fully in water
-123.1667,32.5,304.514,Fully in water
-123.1667,32.4167,309.852,Fully in water
-123.1667,32.3333,315.371,Fully in water
-123.1667,32.25,321.061,Fully in water
-123.1667,32.1667,326.912,Fully in water
-123.1667,32.0833,332.917,Fully in water
-123.1667,32,339.068,Fully in water
-123.1667,31.9167,345.356,Fully in water
-123.1667,31.8333,351.774,Fully in water
-123.1667,31.75,358.315,Fully in water
-123.1667,31.6667,364.973,Fully in water
-123.1667,31.5833,371.741,Fully in water
-123.1667,31.5,378.613,Fully in water
-123.1667,31.4167,385.584,Fully in water
-123.1667,31.3333,392.649,Fully in water
-123.1667,31.25,399.802,Fully in water
-123.1667,31.1667,407.039,Fully in water
-123.1667,31.0833,414.355,Fully in water
-123.1667,31,421.153,Fully in water
-123.0833,38.4167,1.859,Shore - partially on Land
-123.0833,38.3333,0.905,Shore - partially on Land
-123.0833,38.25,5.654,Fully in water
-123.0833,38.1667,10.085,Fully in water
-123.0833,38.0833,8.802,Fully in water
-123.0833,38,5.122,Fully in water
-123.0833,37.9167,10.127,Fully in water
-123.0833,37.8333,18.632,Fully in water
-123.0833,37.75,27.62,Shore - partially on Land
-123.0833,37.6667,36.738,Fully in water
-123.0833,37.5833,45.895,Fully in water
-123.0833,37.5,49.836,Fully in water
-123.0833,37.4167,51.283,Fully in water
-123.0833,37.3333,54.165,Fully in water
-123.0833,37.25,58.152,Fully in water
-123.0833,37.1667,59.369,Fully in water
-123.0833,37.0833,61.327,Fully in water
-123.0833,37,63.952,Fully in water
-123.0833,36.9167,67.698,Fully in water
-123.0833,36.8333,72.28,Fully in water
-123.0833,36.75,77.646,Fully in water
-123.0833,36.6667,83.031,Fully in water
-123.0833,36.5833,88.855,Fully in water
-123.0833,36.5,95.222,Fully in water
-123.0833,36.4167,100.469,Fully in water
-123.0833,36.3333,102.593,Fully in water
-123.0833,36.25,105.47,Fully in water
-123.0833,36.1667,107.092,Fully in water
-123.0833,36.0833,108.875,Fully in water
-123.0833,36,111.4,Fully in water
-123.0833,35.9167,114.616,Fully in water
-123.0833,35.8333,118.469,Fully in water
-123.0833,35.75,122.879,Fully in water
-123.0833,35.6667,127.804,Fully in water
-123.0833,35.5833,133.19,Fully in water
-123.0833,35.5,138.982,Fully in water
-123.0833,35.4167,145.133,Fully in water
-123.0833,35.3333,151.598,Fully in water
-123.0833,35.25,158.078,Fully in water
-123.0833,35.1667,164.725,Fully in water
-123.0833,35.0833,171.612,Fully in water
-123.0833,35,176.865,Fully in water
-123.0833,34.9167,182.211,Fully in water
-123.0833,34.8333,187.818,Fully in water
-123.0833,34.75,192.6,Fully in water
-123.0833,34.6667,197.698,Fully in water
-123.0833,34.5833,203.086,Fully in water
-123.0833,34.5,208.743,Fully in water
-123.0833,34.4167,214.649,Fully in water
-123.0833,34.3333,220.785,Fully in water
-123.0833,34.25,226.387,Fully in water
-123.0833,34.1667,228.157,Fully in water
-123.0833,34.0833,230.284,Fully in water
-123.0833,34,232.759,Fully in water
-123.0833,33.9167,235.571,Fully in water
-123.0833,33.8333,238.708,Fully in water
-123.0833,33.75,242.157,Fully in water
-123.0833,33.6667,245.903,Fully in water
-123.0833,33.5833,248.571,Fully in water
-123.0833,33.5,250.691,Fully in water
-123.0833,33.4167,253.131,Fully in water
-123.0833,33.3333,255.881,Fully in water
-123.0833,33.25,258.932,Fully in water
-123.0833,33.1667,262.273,Fully in water
-123.0833,33.0833,265.893,Fully in water
-123.0833,33,269.782,Fully in water
-123.0833,32.9167,273.926,Fully in water
-123.0833,32.8333,278.316,Fully in water
-123.0833,32.75,282.94,Fully in water
-123.0833,32.6667,287.786,Fully in water
-123.0833,32.5833,292.843,Fully in water
-123.0833,32.5,298.098,Fully in water
-123.0833,32.4167,303.543,Fully in water
-123.0833,32.3333,309.168,Fully in water
-123.0833,32.25,314.964,Fully in water
-123.0833,32.1667,320.921,Fully in water
-123.0833,32.0833,327.031,Fully in water
-123.0833,32,333.285,Fully in water
-123.0833,31.9167,339.675,Fully in water
-123.0833,31.8333,346.193,Fully in water
-123.0833,31.75,352.832,Fully in water
-123.0833,31.6667,359.587,Fully in water
-123.0833,31.5833,366.449,Fully in water
-123.0833,31.5,373.414,Fully in water
-123.0833,31.4167,380.476,Fully in water
-123.0833,31.3333,387.629,Fully in water
-123.0833,31.25,394.869,Fully in water
-123.0833,31.1667,402.19,Fully in water
-123.0833,31.0833,409.24,Fully in water
-123.0833,31,414.839,Fully in water
-122.9167,38.1667,3.107,Shore - partially on Land
-123,38.1667,3.157,Shore - partially on Land
-122.9167,38.0833,4.925,Shore - partially on Land
-123,38.0833,1.944,Shore - partially on Land
-122.9167,37.8333,17.13,Fully in water
-123,37.8333,17.561,Fully in water
-122.9167,37.5833,34.863,Fully in water
-123,37.5833,42.22,Fully in water
-122.9167,37.5,35.162,Fully in water
-123,37.5,42.494,Fully in water
-122.9167,37.0833,46.987,Fully in water
-123,37.0833,54.157,Fully in water
-122.9167,37,50.281,Fully in water
-123,37,57.045,Fully in water
-122.9167,36.9167,54.779,Fully in water
-123,36.9167,61.162,Fully in water
-122.9167,36.5,84.313,Fully in water
-123,36.5,90.151,Fully in water
-122.9167,36.4167,85.825,Fully in water
-123,36.4167,93.136,Fully in water
-122.9167,36.1667,92.295,Fully in water
-123,36.1667,99.686,Fully in water
-122.9167,35.9167,100.882,Fully in water
-123,35.9167,107.707,Fully in water
-122.9167,35.8333,105.206,Fully in water
-123,35.8333,111.784,Fully in water
-122.9167,35.5833,121.503,Fully in water
-123,35.5833,127.258,Fully in water
-122.9167,35.3333,140.863,Fully in water
-123,35.3333,146.19,Fully in water
-122.9167,35.25,147.695,Fully in water
-123,35.25,152.789,Fully in water
-122.9167,34.8333,174.767,Fully in water
-123,34.8333,181.251,Fully in water
-122.9167,34.75,179.882,Fully in water
-123,34.75,186.195,Fully in water
-122.9167,34.6667,185.314,Fully in water
-123,34.6667,191.456,Fully in water
-122.9167,34.25,211.277,Fully in water
-123,34.25,218.828,Fully in water
-122.9167,34.1667,213.157,Fully in water
-123,34.1667,220.651,Fully in water
-122.9167,34.0833,215.418,Fully in water
-123,34.0833,222.843,Fully in water
-122.9167,33.6667,231.576,Fully in water
-123,33.6667,238.914,Fully in water
-122.9167,33.5833,233.47,Fully in water
-123,33.5833,241.015,Fully in water
-122.9167,33.5,235.711,Fully in water
-123,33.5,243.194,Fully in water
-122.9167,33.1667,247.937,Fully in water
-123,33.1667,255.088,Fully in water
-122.9167,33.0833,251.75,Fully in water
-123,33.0833,258.802,Fully in water
-122.9167,33,255.839,Fully in water
-123,33,262.789,Fully in water
-122.9167,32.5833,279.986,Fully in water
-123,32.5833,286.381,Fully in water
-122.9167,32.5,285.465,Fully in water
-123,32.5,291.747,Fully in water
-122.9167,32.4167,291.135,Fully in water
-123,32.4167,297.302,Fully in water
-123,32,327.585,Fully in water
-123,31.9167,334.078,Fully in water
-123,31.8333,340.699,Fully in water
-123,31.75,347.438,Fully in water
-123,31.6667,354.29,Fully in water
-123,31.5833,361.249,Fully in water
-122.9167,31.5,363.297,Fully in water
-123,31.5,368.308,Fully in water
-123,31.4167,375.461,Fully in water
-123,31.3333,382.703,Fully in water
-123,31.25,390.03,Fully in water
-123,31.1667,397.351,Fully in water
-123,31.0833,402.898,Fully in water
-123,31,408.579,Fully in water
-122.8333,37.9167,5.423,Fully in water
-122.8333,37.8333,12.04,Fully in water
-122.8333,37.75,19.324,Fully in water
-122.8333,37.6667,27.615,Fully in water
-122.8333,37.5833,27.507,Fully in water
-122.8333,37.5,27.849,Fully in water
-122.8333,37.4167,30.168,Fully in water
-122.8333,37.3333,34.309,Fully in water
-122.8333,37.25,36.485,Fully in water
-122.8333,37.1667,37.532,Fully in water
-122.8333,37.0833,39.902,Fully in water
-122.8333,37,43.705,Fully in water
-122.8333,36.9167,48.687,Fully in water
-122.8333,36.8333,54.105,Fully in water
-122.8333,36.75,59.864,Fully in water
-122.8333,36.6667,66.416,Fully in water
-122.8333,36.5833,73.05,Fully in water
-122.8333,36.5,76.896,Fully in water
-122.8333,36.4167,78.543,Fully in water
-122.8333,36.3333,81.216,Fully in water
-122.8333,36.25,83.672,Fully in water
-122.8333,36.1667,84.92,Fully in water
-122.8333,36.0833,87.132,Fully in water
-122.8333,36,90.242,Fully in water
-122.8333,35.9167,94.157,Fully in water
-122.8333,35.8333,98.761,Fully in water
-122.8333,35.75,103.985,Fully in water
-122.8333,35.6667,109.741,Fully in water
-122.8333,35.5833,115.949,Fully in water
-122.8333,35.5,122.475,Fully in water
-122.8333,35.4167,128.949,Fully in water
-122.8333,35.3333,135.745,Fully in water
-122.8333,35.25,142.642,Fully in water
-122.8333,35.1667,147.635,Fully in water
-122.8333,35.0833,152.874,Fully in water
-122.8333,35,158.471,Fully in water
-122.8333,34.9167,163.428,Fully in water
-122.8333,34.8333,168.374,Fully in water
-122.8333,34.75,173.669,Fully in water
-122.8333,34.6667,179.282,Fully in water
-122.8333,34.5833,185.187,Fully in water
-122.8333,34.5,191.356,Fully in water
-122.8333,34.4167,197.764,Fully in water
-122.8333,34.3333,202.197,Fully in water
-122.8333,34.25,203.734,Fully in water
-122.8333,34.1667,205.676,Fully in water
-122.8333,34.0833,208.01,Fully in water
-122.8333,34,210.724,Fully in water
-122.8333,33.9167,213.804,Fully in water
-122.8333,33.8333,217.232,Fully in water
-122.8333,33.75,220.993,Fully in water
-122.8333,33.6667,223.986,Fully in water
-122.8333,33.5833,225.936,Fully in water
-122.8333,33.5,228.244,Fully in water
-122.8333,33.4167,230.898,Fully in water
-122.8333,33.3333,233.888,Fully in water
-122.8333,33.25,237.2,Fully in water
-122.8333,33.1667,240.821,Fully in water
-122.8333,33.0833,244.738,Fully in water
-122.8333,33,248.936,Fully in water
-122.8333,32.9167,253.402,Fully in water
-122.8333,32.8333,258.121,Fully in water
-122.8333,32.75,263.081,Fully in water
-122.8333,32.6667,268.264,Fully in water
-122.8333,32.5833,273.661,Fully in water
-122.8333,32.5,279.259,Fully in water
-122.8333,32.4167,285.046,Fully in water
-122.8333,32.3333,291.012,Fully in water
-122.8333,32.25,297.145,Fully in water
-122.8333,32.1667,303.436,Fully in water
-122.8333,32.0833,309.874,Fully in water
-122.8333,32,316.451,Fully in water
-122.9167,32,321.972,Fully in water
-122.8333,31.9167,323.158,Fully in water
-122.9167,31.9167,328.571,Fully in water
